min_dist	S	d3	d4	d5	ip	anchor	edits	notes
23	123	12	0	3	3	135,9,2,0,0	S-12 d3+3 d4-2 d5+3 ip+3	
23	123	12	2	0	8	135,9,2,0,0	S-12 d3+3 ip+8	
23	123	13	0	3	2	135,9,2,0,0	S-12 d3+4 d4-2 d5+3 ip+2	
23	123	13	2	0	7	135,9,2,0,0	S-12 d3+4 ip+7	
23	123	14	0	3	1	135,9,2,0,0	S-12 d3+5 d4-2 d5+3 ip+1	
23	123	14	2	0	6	135,9,2,0,0	S-12 d3+5 ip+6	
23	123	15	0	3	0	135,9,2,0,0	S-12 d3+6 d4-2 d5+3	s11-grammar-subregion-closed
23	123	15	2	0	5	135,9,2,0,0	S-12 d3+6 ip+5	
23	123	16	2	0	4	135,9,2,0,0	S-12 d3+7 ip+4	
23	123	17	2	0	3	135,9,2,0,0	S-12 d3+8 ip+3	
23	123	18	2	0	2	135,9,2,0,0	S-12 d3+9 ip+2	
23	123	19	2	0	1	135,9,2,0,0	S-12 d3+10 ip+1	
23	123	20	2	0	0	135,9,2,0,0	S-12 d3+11	s11-grammar-subregion-closed
23	124	3	2	5	1	135,9,2,0,0	S-11 d3-6 d5+5 ip+1	
23	124	3	4	4	0	135,9,2,0,0	S-11 d3-6 d4+2 d5+4	s11-grammar-subregion-closed
23	124	4	2	4	3	135,9,2,0,0	S-11 d3-5 d5+4 ip+3	
23	124	4	4	3	2	135,9,2,0,0	S-11 d3-5 d4+2 d5+3 ip+2	
23	124	4	6	2	1	135,9,2,0,0	S-11 d3-5 d4+4 d5+2 ip+1	
23	124	4	8	1	0	135,9,2,0,0	S-11 d3-5 d4+6 d5+1	s11-grammar-subregion-closed
23	124	5	0	6	0	135,9,2,0,0	S-11 d3-4 d4-2 d5+6	s11-grammar-subregion-closed
23	124	5	2	3	5	135,9,2,0,0	S-11 d3-4 d5+3 ip+5	
23	124	5	4	2	4	135,9,2,0,0	S-11 d3-4 d4+2 d5+2 ip+4	
23	124	5	6	1	3	135,9,2,0,0	S-11 d3-4 d4+4 d5+1 ip+3	
23	124	5	8	0	2	135,9,2,0,0	S-11 d3-4 d4+6 ip+2	
23	124	6	0	5	2	135,9,2,0,0	S-11 d3-3 d4-2 d5+5 ip+2	
23	124	6	2	2	7	135,9,2,0,0	S-11 d3-3 d5+2 ip+7	
23	124	6	4	1	6	135,9,2,0,0	S-11 d3-3 d4+2 d5+1 ip+6	
23	124	6	6	0	5	135,9,2,0,0	S-11 d3-3 d4+4 ip+5	
23	124	7	0	4	4	135,9,2,0,0	S-11 d3-2 d4-2 d5+4 ip+4	
23	124	7	2	1	9	135,9,2,0,0	S-11 d3-2 d5+1 ip+9	
23	124	7	4	0	8	135,9,2,0,0	S-11 d3-2 d4+2 ip+8	
23	124	8	0	3	6	135,9,2,0,0	S-11 d3-1 d4-2 d5+3 ip+6	
23	124	8	2	0	11	135,9,2,0,0	S-11 d3-1 ip+11	
23	124	9	0	2	8	135,9,2,0,0	S-11 d4-2 d5+2 ip+8	
23	124	10	0	2	7	135,9,2,0,0	S-11 d3+1 d4-2 d5+2 ip+7	
23	124	11	0	2	6	135,9,2,0,0	S-11 d3+2 d4-2 d5+2 ip+6	
23	124	12	0	2	5	135,9,2,0,0	S-11 d3+3 d4-2 d5+2 ip+5	
23	124	13	0	2	4	135,9,2,0,0	S-11 d3+4 d4-2 d5+2 ip+4	
23	124	14	0	2	3	135,9,2,0,0	S-11 d3+5 d4-2 d5+2 ip+3	
23	124	15	0	2	2	135,9,2,0,0	S-11 d3+6 d4-2 d5+2 ip+2	
23	124	16	0	2	1	135,9,2,0,0	S-11 d3+7 d4-2 d5+2 ip+1	
23	124	17	0	2	0	135,9,2,0,0	S-11 d3+8 d4-2 d5+2	s11-grammar-subregion-closed
23	125	2	2	5	1	135,9,2,0,0	S-10 d3-7 d5+5 ip+1	
23	125	2	4	4	0	135,9,2,0,0	S-10 d3-7 d4+2 d5+4	s11-grammar-subregion-closed
23	125	3	2	4	3	135,9,2,0,0	S-10 d3-6 d5+4 ip+3	
23	125	3	4	3	2	135,9,2,0,0	S-10 d3-6 d4+2 d5+3 ip+2	
23	125	3	6	2	1	135,9,2,0,0	S-10 d3-6 d4+4 d5+2 ip+1	
23	125	3	8	1	0	135,9,2,0,0	S-10 d3-6 d4+6 d5+1	s11-grammar-subregion-closed
23	125	4	0	6	0	135,9,2,0,0	S-10 d3-5 d4-2 d5+6	s11-grammar-subregion-closed
23	125	4	2	3	5	135,9,2,0,0	S-10 d3-5 d5+3 ip+5	
23	125	4	4	2	4	135,9,2,0,0	S-10 d3-5 d4+2 d5+2 ip+4	
23	125	4	6	1	3	135,9,2,0,0	S-10 d3-5 d4+4 d5+1 ip+3	
23	125	4	8	0	2	135,9,2,0,0	S-10 d3-5 d4+6 ip+2	
23	125	5	0	5	2	135,9,2,0,0	S-10 d3-4 d4-2 d5+5 ip+2	
23	125	5	2	2	7	135,9,2,0,0	S-10 d3-4 d5+2 ip+7	
23	125	5	4	1	6	135,9,2,0,0	S-10 d3-4 d4+2 d5+1 ip+6	
23	125	5	6	0	5	135,9,2,0,0	S-10 d3-4 d4+4 ip+5	
23	125	6	0	4	4	135,9,2,0,0	S-10 d3-3 d4-2 d5+4 ip+4	
23	125	6	2	1	9	135,9,2,0,0	S-10 d3-3 d5+1 ip+9	
23	125	6	4	0	8	135,9,2,0,0	S-10 d3-3 d4+2 ip+8	
23	125	7	0	3	6	135,9,2,0,0	S-10 d3-2 d4-2 d5+3 ip+6	
23	125	7	2	0	11	135,9,2,0,0	S-10 d3-2 ip+11	
23	125	8	0	2	8	135,9,2,0,0	S-10 d3-1 d4-2 d5+2 ip+8	
23	125	9	0	1	10	135,9,2,0,0	S-10 d4-2 d5+1 ip+10	
23	125	10	0	1	9	135,9,2,0,0	S-10 d3+1 d4-2 d5+1 ip+9	
23	125	11	0	1	8	135,9,2,0,0	S-10 d3+2 d4-2 d5+1 ip+8	
23	125	12	0	1	7	135,9,2,0,0	S-10 d3+3 d4-2 d5+1 ip+7	
23	125	13	0	1	6	135,9,2,0,0	S-10 d3+4 d4-2 d5+1 ip+6	
23	125	14	0	1	5	135,9,2,0,0	S-10 d3+5 d4-2 d5+1 ip+5	
23	125	15	0	1	4	135,9,2,0,0	S-10 d3+6 d4-2 d5+1 ip+4	
23	125	16	0	1	3	135,9,2,0,0	S-10 d3+7 d4-2 d5+1 ip+3	
23	125	17	0	1	2	135,9,2,0,0	S-10 d3+8 d4-2 d5+1 ip+2	
23	125	18	0	1	1	135,9,2,0,0	S-10 d3+9 d4-2 d5+1 ip+1	
23	125	19	0	1	0	135,9,2,0,0	S-10 d3+10 d4-2 d5+1	s11-grammar-subregion-closed
23	126	1	2	5	1	135,9,2,0,0	S-9 d3-8 d5+5 ip+1	
23	126	1	4	4	0	135,9,2,0,0	S-9 d3-8 d4+2 d5+4	s11-grammar-subregion-closed
23	126	2	2	4	3	135,9,2,0,0	S-9 d3-7 d5+4 ip+3	
23	126	2	4	3	2	135,9,2,0,0	S-9 d3-7 d4+2 d5+3 ip+2	
23	126	2	6	2	1	135,9,2,0,0	S-9 d3-7 d4+4 d5+2 ip+1	
23	126	2	8	1	0	135,9,2,0,0	S-9 d3-7 d4+6 d5+1	s11-grammar-subregion-closed
23	126	3	0	6	0	135,9,2,0,0	S-9 d3-6 d4-2 d5+6	s11-grammar-subregion-closed
23	126	3	2	3	5	135,9,2,0,0	S-9 d3-6 d5+3 ip+5	
23	126	3	4	2	4	135,9,2,0,0	S-9 d3-6 d4+2 d5+2 ip+4	
23	126	3	6	1	3	135,9,2,0,0	S-9 d3-6 d4+4 d5+1 ip+3	
23	126	3	8	0	2	135,9,2,0,0	S-9 d3-6 d4+6 ip+2	
23	126	4	0	5	2	135,9,2,0,0	S-9 d3-5 d4-2 d5+5 ip+2	
23	126	4	2	2	7	135,9,2,0,0	S-9 d3-5 d5+2 ip+7	
23	126	4	4	1	6	135,9,2,0,0	S-9 d3-5 d4+2 d5+1 ip+6	
23	126	4	6	0	5	135,9,2,0,0	S-9 d3-5 d4+4 ip+5	
23	126	5	0	4	4	135,9,2,0,0	S-9 d3-4 d4-2 d5+4 ip+4	
23	126	5	2	1	9	135,9,2,0,0	S-9 d3-4 d5+1 ip+9	
23	126	5	4	0	8	135,9,2,0,0	S-9 d3-4 d4+2 ip+8	
23	126	6	0	3	6	135,9,2,0,0	S-9 d3-3 d4-2 d5+3 ip+6	
23	126	6	2	0	11	135,9,2,0,0	S-9 d3-3 ip+11	
23	126	7	0	2	8	135,9,2,0,0	S-9 d3-2 d4-2 d5+2 ip+8	
23	126	8	0	1	10	135,9,2,0,0	S-9 d3-1 d4-2 d5+1 ip+10	
23	126	9	0	0	12	135,9,2,0,0	S-9 d4-2 ip+12	
23	126	10	0	0	11	135,9,2,0,0	S-9 d3+1 d4-2 ip+11	
23	126	11	0	0	10	135,9,2,0,0	S-9 d3+2 d4-2 ip+10	
23	126	12	0	0	9	135,9,2,0,0	S-9 d3+3 d4-2 ip+9	
23	126	13	0	0	8	135,9,2,0,0	S-9 d3+4 d4-2 ip+8	
23	126	14	0	0	7	135,9,2,0,0	S-9 d3+5 d4-2 ip+7	
23	126	15	0	0	6	135,9,2,0,0	S-9 d3+6 d4-2 ip+6	
23	126	16	0	0	5	135,9,2,0,0	S-9 d3+7 d4-2 ip+5	
23	126	17	0	0	4	135,9,2,0,0	S-9 d3+8 d4-2 ip+4	
23	126	18	0	0	3	135,9,2,0,0	S-9 d3+9 d4-2 ip+3	
23	126	19	0	0	2	135,9,2,0,0	S-9 d3+10 d4-2 ip+2	
23	126	20	0	0	1	135,9,2,0,0	S-9 d3+11 d4-2 ip+1	
23	126	21	0	0	0	135,9,2,0,0	S-9 d3+12 d4-2	s11-grammar-subregion-closed
23	127	0	2	5	1	135,9,2,0,0	S-8 d3-9 d5+5 ip+1	
23	127	0	4	4	0	135,9,2,0,0	S-8 d3-9 d4+2 d5+4	s11-grammar-subregion-closed
23	127	1	2	4	3	135,9,2,0,0	S-8 d3-8 d5+4 ip+3	
23	127	1	4	3	2	135,9,2,0,0	S-8 d3-8 d4+2 d5+3 ip+2	
23	127	1	6	2	1	135,9,2,0,0	S-8 d3-8 d4+4 d5+2 ip+1	
23	127	1	8	1	0	135,9,2,0,0	S-8 d3-8 d4+6 d5+1	s11-grammar-subregion-closed
23	127	2	0	6	0	135,9,2,0,0	S-8 d3-7 d4-2 d5+6	s11-grammar-subregion-closed
23	127	2	2	3	5	135,9,2,0,0	S-8 d3-7 d5+3 ip+5	
23	127	2	4	2	4	135,9,2,0,0	S-8 d3-7 d4+2 d5+2 ip+4	
23	127	2	6	1	3	135,9,2,0,0	S-8 d3-7 d4+4 d5+1 ip+3	
23	127	2	8	0	2	135,9,2,0,0	S-8 d3-7 d4+6 ip+2	
23	127	3	0	5	2	135,9,2,0,0	S-8 d3-6 d4-2 d5+5 ip+2	
23	127	3	2	2	7	135,9,2,0,0	S-8 d3-6 d5+2 ip+7	
23	127	3	4	1	6	135,9,2,0,0	S-8 d3-6 d4+2 d5+1 ip+6	
23	127	3	6	0	5	135,9,2,0,0	S-8 d3-6 d4+4 ip+5	
23	127	4	0	4	4	135,9,2,0,0	S-8 d3-5 d4-2 d5+4 ip+4	
23	127	4	2	1	9	135,9,2,0,0	S-8 d3-5 d5+1 ip+9	
23	127	4	4	0	8	135,9,2,0,0	S-8 d3-5 d4+2 ip+8	
23	127	5	0	3	6	135,9,2,0,0	S-8 d3-4 d4-2 d5+3 ip+6	
23	127	5	2	0	11	135,9,2,0,0	S-8 d3-4 ip+11	
23	127	6	0	2	8	135,9,2,0,0	S-8 d3-3 d4-2 d5+2 ip+8	
23	127	7	0	1	10	135,9,2,0,0	S-8 d3-2 d4-2 d5+1 ip+10	
23	127	8	0	0	12	135,9,2,0,0	S-8 d3-1 d4-2 ip+12	
23	128	0	2	4	3	135,9,2,0,0	S-7 d3-9 d5+4 ip+3	
23	128	0	4	3	2	135,9,2,0,0	S-7 d3-9 d4+2 d5+3 ip+2	
23	128	0	6	2	1	135,9,2,0,0	S-7 d3-9 d4+4 d5+2 ip+1	
23	128	0	8	1	0	135,9,2,0,0	S-7 d3-9 d4+6 d5+1	s11-grammar-subregion-closed
23	128	1	0	6	0	135,9,2,0,0	S-7 d3-8 d4-2 d5+6	s11-grammar-subregion-closed
23	128	1	2	3	5	135,9,2,0,0	S-7 d3-8 d5+3 ip+5	
23	128	1	4	2	4	135,9,2,0,0	S-7 d3-8 d4+2 d5+2 ip+4	
23	128	1	6	1	3	135,9,2,0,0	S-7 d3-8 d4+4 d5+1 ip+3	
23	128	1	8	0	2	135,9,2,0,0	S-7 d3-8 d4+6 ip+2	
23	128	2	0	5	2	135,9,2,0,0	S-7 d3-7 d4-2 d5+5 ip+2	
23	128	2	2	2	7	135,9,2,0,0	S-7 d3-7 d5+2 ip+7	
23	128	2	4	1	6	135,9,2,0,0	S-7 d3-7 d4+2 d5+1 ip+6	
23	128	2	6	0	5	135,9,2,0,0	S-7 d3-7 d4+4 ip+5	
23	128	3	0	4	4	135,9,2,0,0	S-7 d3-6 d4-2 d5+4 ip+4	
23	128	3	2	1	9	135,9,2,0,0	S-7 d3-6 d5+1 ip+9	
23	128	3	4	0	8	135,9,2,0,0	S-7 d3-6 d4+2 ip+8	
23	128	4	0	3	6	135,9,2,0,0	S-7 d3-5 d4-2 d5+3 ip+6	
23	128	4	2	0	11	135,9,2,0,0	S-7 d3-5 ip+11	
23	128	5	0	2	8	135,9,2,0,0	S-7 d3-4 d4-2 d5+2 ip+8	
23	128	6	0	1	10	135,9,2,0,0	S-7 d3-3 d4-2 d5+1 ip+10	
23	128	7	0	0	12	135,9,2,0,0	S-7 d3-2 d4-2 ip+12	
23	129	0	0	6	0	135,9,2,0,0	S-6 d3-9 d4-2 d5+6	s11-grammar-subregion-closed
23	129	0	2	3	5	135,9,2,0,0	S-6 d3-9 d5+3 ip+5	
23	129	0	4	2	4	135,9,2,0,0	S-6 d3-9 d4+2 d5+2 ip+4	
23	129	0	6	1	3	135,9,2,0,0	S-6 d3-9 d4+4 d5+1 ip+3	
23	129	0	8	0	2	135,9,2,0,0	S-6 d3-9 d4+6 ip+2	
23	129	1	0	5	2	135,9,2,0,0	S-6 d3-8 d4-2 d5+5 ip+2	
23	129	1	2	2	7	135,9,2,0,0	S-6 d3-8 d5+2 ip+7	
23	129	1	4	1	6	135,9,2,0,0	S-6 d3-8 d4+2 d5+1 ip+6	
23	129	1	6	0	5	135,9,2,0,0	S-6 d3-8 d4+4 ip+5	
23	129	2	0	4	4	135,9,2,0,0	S-6 d3-7 d4-2 d5+4 ip+4	
23	129	2	2	1	9	135,9,2,0,0	S-6 d3-7 d5+1 ip+9	
23	129	2	4	0	8	135,9,2,0,0	S-6 d3-7 d4+2 ip+8	
23	129	3	0	3	6	135,9,2,0,0	S-6 d3-6 d4-2 d5+3 ip+6	
23	129	3	2	0	11	135,9,2,0,0	S-6 d3-6 ip+11	
23	129	4	0	2	8	135,9,2,0,0	S-6 d3-5 d4-2 d5+2 ip+8	
23	129	5	0	1	10	135,9,2,0,0	S-6 d3-4 d4-2 d5+1 ip+10	
23	129	6	0	0	12	135,9,2,0,0	S-6 d3-3 d4-2 ip+12	
23	130	0	0	5	2	135,9,2,0,0	S-5 d3-9 d4-2 d5+5 ip+2	
23	130	0	2	2	7	135,9,2,0,0	S-5 d3-9 d5+2 ip+7	
23	130	0	4	1	6	135,9,2,0,0	S-5 d3-9 d4+2 d5+1 ip+6	
23	130	0	6	0	5	135,9,2,0,0	S-5 d3-9 d4+4 ip+5	
23	130	1	0	4	4	135,9,2,0,0	S-5 d3-8 d4-2 d5+4 ip+4	
23	130	1	2	1	9	135,9,2,0,0	S-5 d3-8 d5+1 ip+9	
23	130	1	4	0	8	135,9,2,0,0	S-5 d3-8 d4+2 ip+8	
23	130	2	0	3	6	135,9,2,0,0	S-5 d3-7 d4-2 d5+3 ip+6	
23	130	2	2	0	11	135,9,2,0,0	S-5 d3-7 ip+11	
23	130	3	0	2	8	135,9,2,0,0	S-5 d3-6 d4-2 d5+2 ip+8	
23	130	4	0	1	10	135,9,2,0,0	S-5 d3-5 d4-2 d5+1 ip+10	
23	130	5	0	0	12	135,9,2,0,0	S-5 d3-4 d4-2 ip+12	
23	131	0	0	4	4	135,9,2,0,0	S-4 d3-9 d4-2 d5+4 ip+4	
23	131	0	2	1	9	135,9,2,0,0	S-4 d3-9 d5+1 ip+9	
23	131	0	4	0	8	135,9,2,0,0	S-4 d3-9 d4+2 ip+8	
23	131	1	0	3	6	135,9,2,0,0	S-4 d3-8 d4-2 d5+3 ip+6	
23	131	1	2	0	11	135,9,2,0,0	S-4 d3-8 ip+11	
23	131	2	0	2	8	135,9,2,0,0	S-4 d3-7 d4-2 d5+2 ip+8	
23	131	3	0	1	10	135,9,2,0,0	S-4 d3-6 d4-2 d5+1 ip+10	
23	131	4	0	0	12	135,9,2,0,0	S-4 d3-5 d4-2 ip+12	
23	132	0	0	3	6	135,9,2,0,0	S-3 d3-9 d4-2 d5+3 ip+6	
23	132	0	2	0	11	135,9,2,0,0	S-3 d3-9 ip+11	
23	132	1	0	2	8	135,9,2,0,0	S-3 d3-8 d4-2 d5+2 ip+8	
23	132	2	0	1	10	135,9,2,0,0	S-3 d3-7 d4-2 d5+1 ip+10	
23	132	3	0	0	12	135,9,2,0,0	S-3 d3-6 d4-2 ip+12	
23	133	0	0	2	8	135,9,2,0,0	S-2 d3-9 d4-2 d5+2 ip+8	
23	133	1	0	1	10	135,9,2,0,0	S-2 d3-8 d4-2 d5+1 ip+10	
23	133	2	0	0	12	135,9,2,0,0	S-2 d3-7 d4-2 ip+12	
23	134	0	0	1	10	135,9,2,0,0	S-1 d3-9 d4-2 d5+1 ip+10	
23	134	1	0	0	12	135,9,2,0,0	S-1 d3-8 d4-2 ip+12	
23	135	0	0	0	12	135,9,2,0,0	d3-9 d4-2 ip+12	
24	120	6	3	5	0	135,9,2,0,0	S-15 d3-3 d4+1 d5+5	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	7	1	6	0	135,9,2,0,0	S-15 d3-2 d4-1 d5+6	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	7	7	2	0	135,9,2,0,0	S-15 d3-2 d4+5 d5+2	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	13	1	4	0	135,9,2,0,0	S-15 d3+4 d4-1 d5+4	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	13	7	0	0	135,9,2,0,0	S-15 d3+4 d4+5	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	14	5	1	0	135,9,2,0,0	S-15 d3+5 d4+3 d5+1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	120	15	3	2	0	135,9,2,0,0	S-15 d3+6 d4+1 d5+2	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
24	121	5	3	5	0	135,9,2,0,0	S-14 d3-4 d4+1 d5+5	s11-grammar-subregion-closed
24	121	6	1	6	0	135,9,2,0,0	S-14 d3-3 d4-1 d5+6	s11-grammar-subregion-closed
24	121	6	3	4	2	135,9,2,0,0	S-14 d3-3 d4+1 d5+4 ip+2	
24	121	6	5	3	1	135,9,2,0,0	S-14 d3-3 d4+3 d5+3 ip+1	
24	121	6	7	2	0	135,9,2,0,0	S-14 d3-3 d4+5 d5+2	s11-grammar-subregion-closed
24	121	7	1	5	2	135,9,2,0,0	S-14 d3-2 d4-1 d5+5 ip+2	
24	121	7	3	3	4	135,9,2,0,0	S-14 d3-2 d4+1 d5+3 ip+4	
24	121	7	5	2	3	135,9,2,0,0	S-14 d3-2 d4+3 d5+2 ip+3	
24	121	7	7	1	2	135,9,2,0,0	S-14 d3-2 d4+5 d5+1 ip+2	
24	121	7	9	0	1	135,9,2,0,0	S-14 d3-2 d4+7 ip+1	
24	121	8	1	4	4	135,9,2,0,0	S-14 d3-1 d4-1 d5+4 ip+4	
24	121	8	7	0	4	135,9,2,0,0	S-14 d3-1 d4+5 ip+4	
24	121	11	1	3	4	135,9,2,0,0	S-14 d3+2 d4-1 d5+3 ip+4	
24	121	12	1	3	3	135,9,2,0,0	S-14 d3+3 d4-1 d5+3 ip+3	
24	121	12	5	0	4	135,9,2,0,0	S-14 d3+3 d4+3 ip+4	
24	121	13	1	3	2	135,9,2,0,0	S-14 d3+4 d4-1 d5+3 ip+2	
24	121	13	3	1	4	135,9,2,0,0	S-14 d3+4 d4+1 d5+1 ip+4	
24	121	13	5	0	3	135,9,2,0,0	S-14 d3+4 d4+3 ip+3	
24	121	14	1	3	1	135,9,2,0,0	S-14 d3+5 d4-1 d5+3 ip+1	
24	121	14	3	1	3	135,9,2,0,0	S-14 d3+5 d4+1 d5+1 ip+3	
24	121	14	5	0	2	135,9,2,0,0	S-14 d3+5 d4+3 ip+2	
24	121	15	1	3	0	135,9,2,0,0	S-14 d3+6 d4-1 d5+3	s11-grammar-subregion-closed
24	121	15	3	1	2	135,9,2,0,0	S-14 d3+6 d4+1 d5+1 ip+2	
24	121	15	5	0	1	135,9,2,0,0	S-14 d3+6 d4+3 ip+1	
24	121	16	3	1	1	135,9,2,0,0	S-14 d3+7 d4+1 d5+1 ip+1	
24	121	16	5	0	0	135,9,2,0,0	S-14 d3+7 d4+3	s11-grammar-subregion-closed
24	121	17	3	1	0	135,9,2,0,0	S-14 d3+8 d4+1 d5+1	s11-grammar-subregion-closed
24	122	4	3	5	0	135,9,2,0,0	S-13 d3-5 d4+1 d5+5	s11-grammar-subregion-closed
24	122	5	1	6	0	135,9,2,0,0	S-13 d3-4 d4-1 d5+6	s11-grammar-subregion-closed
24	122	5	3	4	2	135,9,2,0,0	S-13 d3-4 d4+1 d5+4 ip+2	
24	122	5	5	3	1	135,9,2,0,0	S-13 d3-4 d4+3 d5+3 ip+1	
24	122	5	7	2	0	135,9,2,0,0	S-13 d3-4 d4+5 d5+2	s11-grammar-subregion-closed
24	122	6	1	5	2	135,9,2,0,0	S-13 d3-3 d4-1 d5+5 ip+2	
24	122	6	3	3	4	135,9,2,0,0	S-13 d3-3 d4+1 d5+3 ip+4	
24	122	6	5	2	3	135,9,2,0,0	S-13 d3-3 d4+3 d5+2 ip+3	
24	122	6	7	1	2	135,9,2,0,0	S-13 d3-3 d4+5 d5+1 ip+2	
24	122	6	9	0	1	135,9,2,0,0	S-13 d3-3 d4+7 ip+1	
24	122	7	1	4	4	135,9,2,0,0	S-13 d3-2 d4-1 d5+4 ip+4	
24	122	7	3	2	6	135,9,2,0,0	S-13 d3-2 d4+1 d5+2 ip+6	
24	122	7	5	1	5	135,9,2,0,0	S-13 d3-2 d4+3 d5+1 ip+5	
24	122	7	7	0	4	135,9,2,0,0	S-13 d3-2 d4+5 ip+4	
24	122	8	1	3	6	135,9,2,0,0	S-13 d3-1 d4-1 d5+3 ip+6	
24	122	8	3	1	8	135,9,2,0,0	S-13 d3-1 d4+1 d5+1 ip+8	
24	122	8	5	0	7	135,9,2,0,0	S-13 d3-1 d4+3 ip+7	
24	122	9	1	2	8	135,9,2,0,0	S-13 d4-1 d5+2 ip+8	
24	122	10	1	2	7	135,9,2,0,0	S-13 d3+1 d4-1 d5+2 ip+7	
24	122	11	1	2	6	135,9,2,0,0	S-13 d3+2 d4-1 d5+2 ip+6	
24	122	11	3	0	8	135,9,2,0,0	S-13 d3+2 d4+1 ip+8	
24	122	12	1	2	5	135,9,2,0,0	S-13 d3+3 d4-1 d5+2 ip+5	
24	122	12	3	0	7	135,9,2,0,0	S-13 d3+3 d4+1 ip+7	
24	122	13	1	2	4	135,9,2,0,0	S-13 d3+4 d4-1 d5+2 ip+4	
24	122	13	3	0	6	135,9,2,0,0	S-13 d3+4 d4+1 ip+6	
24	122	14	1	2	3	135,9,2,0,0	S-13 d3+5 d4-1 d5+2 ip+3	
24	122	14	3	0	5	135,9,2,0,0	S-13 d3+5 d4+1 ip+5	
24	122	15	1	2	2	135,9,2,0,0	S-13 d3+6 d4-1 d5+2 ip+2	
24	122	15	3	0	4	135,9,2,0,0	S-13 d3+6 d4+1 ip+4	
24	122	16	1	2	1	135,9,2,0,0	S-13 d3+7 d4-1 d5+2 ip+1	
24	122	16	3	0	3	135,9,2,0,0	S-13 d3+7 d4+1 ip+3	
24	122	17	1	2	0	135,9,2,0,0	S-13 d3+8 d4-1 d5+2	s11-grammar-subregion-closed
24	122	17	3	0	2	135,9,2,0,0	S-13 d3+8 d4+1 ip+2	
24	122	18	3	0	1	135,9,2,0,0	S-13 d3+9 d4+1 ip+1	
24	122	19	3	0	0	135,9,2,0,0	S-13 d3+10 d4+1	s11-grammar-subregion-closed
24	123	3	3	5	0	135,9,2,0,0	S-12 d3-6 d4+1 d5+5	s11-grammar-subregion-closed
24	123	4	1	6	0	135,9,2,0,0	S-12 d3-5 d4-1 d5+6	s11-grammar-subregion-closed
24	123	4	3	4	2	135,9,2,0,0	S-12 d3-5 d4+1 d5+4 ip+2	
24	123	4	5	3	1	135,9,2,0,0	S-12 d3-5 d4+3 d5+3 ip+1	
24	123	4	7	2	0	135,9,2,0,0	S-12 d3-5 d4+5 d5+2	s11-grammar-subregion-closed
24	123	5	1	5	2	135,9,2,0,0	S-12 d3-4 d4-1 d5+5 ip+2	
24	123	5	3	3	4	135,9,2,0,0	S-12 d3-4 d4+1 d5+3 ip+4	
24	123	5	5	2	3	135,9,2,0,0	S-12 d3-4 d4+3 d5+2 ip+3	
24	123	5	7	1	2	135,9,2,0,0	S-12 d3-4 d4+5 d5+1 ip+2	
24	123	5	9	0	1	135,9,2,0,0	S-12 d3-4 d4+7 ip+1	
24	123	6	1	4	4	135,9,2,0,0	S-12 d3-3 d4-1 d5+4 ip+4	
24	123	6	3	2	6	135,9,2,0,0	S-12 d3-3 d4+1 d5+2 ip+6	
24	123	6	5	1	5	135,9,2,0,0	S-12 d3-3 d4+3 d5+1 ip+5	
24	123	6	7	0	4	135,9,2,0,0	S-12 d3-3 d4+5 ip+4	
24	123	7	1	3	6	135,9,2,0,0	S-12 d3-2 d4-1 d5+3 ip+6	
24	123	7	3	1	8	135,9,2,0,0	S-12 d3-2 d4+1 d5+1 ip+8	
24	123	7	5	0	7	135,9,2,0,0	S-12 d3-2 d4+3 ip+7	
24	123	8	1	2	8	135,9,2,0,0	S-12 d3-1 d4-1 d5+2 ip+8	
24	123	8	3	0	10	135,9,2,0,0	S-12 d3-1 d4+1 ip+10	
24	123	9	1	1	10	135,9,2,0,0	S-12 d4-1 d5+1 ip+10	
24	123	10	1	1	9	135,9,2,0,0	S-12 d3+1 d4-1 d5+1 ip+9	
24	123	11	1	1	8	135,9,2,0,0	S-12 d3+2 d4-1 d5+1 ip+8	
24	123	12	1	1	7	135,9,2,0,0	S-12 d3+3 d4-1 d5+1 ip+7	
24	123	13	1	1	6	135,9,2,0,0	S-12 d3+4 d4-1 d5+1 ip+6	
24	123	14	1	1	5	135,9,2,0,0	S-12 d3+5 d4-1 d5+1 ip+5	
24	123	15	1	1	4	135,9,2,0,0	S-12 d3+6 d4-1 d5+1 ip+4	
24	123	16	1	1	3	135,9,2,0,0	S-12 d3+7 d4-1 d5+1 ip+3	
24	123	17	1	1	2	135,9,2,0,0	S-12 d3+8 d4-1 d5+1 ip+2	
24	123	18	1	1	1	135,9,2,0,0	S-12 d3+9 d4-1 d5+1 ip+1	
24	123	19	1	1	0	135,9,2,0,0	S-12 d3+10 d4-1 d5+1	s11-grammar-subregion-closed
24	124	2	3	5	0	135,9,2,0,0	S-11 d3-7 d4+1 d5+5	s11-grammar-subregion-closed
