S,d3,d4,d5,d6,ip,waste,length,status,closure,notes
120,4,6,0,0,10,145,870,closed-lemma,lemma-B-passover,
120,4,6,0,0,11,146,871,closed-lemma,lemma-B-passover,
120,5,6,0,0,8,144,869,closed-lemma,lemma-B-passover,
120,5,6,0,0,9,145,870,closed-lemma,lemma-B-passover,
120,5,6,0,0,10,146,871,closed-lemma,lemma-B-passover,
120,6,6,0,0,7,144,869,closed-lemma,lemma-B-passover,
120,6,6,0,0,8,145,870,closed-lemma,lemma-B-passover,
120,6,6,0,0,9,146,871,closed-lemma,lemma-B-passover,
120,7,6,0,0,6,144,869,closed-lemma,lemma-B-passover,
120,7,6,0,0,7,145,870,closed-lemma,lemma-B-passover,
120,7,6,0,0,8,146,871,closed-lemma,lemma-B-passover,
120,8,6,0,0,5,144,869,closed-lemma,lemma-B-passover,
120,8,6,0,0,6,145,870,closed-lemma,lemma-B-passover,
120,8,6,0,0,7,146,871,closed-lemma,lemma-B-passover,
120,9,6,0,0,4,144,869,closed-lemma,lemma-B-passover,
120,9,6,0,0,5,145,870,closed-lemma,lemma-B-passover,
120,9,6,0,0,6,146,871,closed-lemma,lemma-B-passover,
120,10,6,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,10,6,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,10,6,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,11,6,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,11,6,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,11,6,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,12,6,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,12,6,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,12,6,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,13,6,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,13,6,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,13,6,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,14,6,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,14,6,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,15,6,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,7,0,0,11,144,869,closed-lemma,lemma-B-passover,
120,0,7,0,0,12,145,870,closed-lemma,lemma-B-passover,
120,0,7,0,0,13,146,871,closed-lemma,lemma-B-passover,
120,1,7,0,0,10,144,869,closed-lemma,lemma-B-passover,
120,1,7,0,0,11,145,870,closed-lemma,lemma-B-passover,
120,1,7,0,0,12,146,871,closed-lemma,lemma-B-passover,
120,2,7,0,0,9,144,869,closed-lemma,lemma-B-passover,
120,2,7,0,0,10,145,870,closed-lemma,lemma-B-passover,
120,2,7,0,0,11,146,871,closed-lemma,lemma-B-passover,
120,3,7,0,0,8,144,869,closed-lemma,lemma-B-passover,
120,3,7,0,0,9,145,870,closed-lemma,lemma-B-passover,
120,3,7,0,0,10,146,871,closed-lemma,lemma-B-passover,
120,4,7,0,0,7,144,869,closed-lemma,lemma-B-passover,
120,4,7,0,0,8,145,870,closed-lemma,lemma-B-passover,
120,4,7,0,0,9,146,871,closed-lemma,lemma-B-passover,
120,5,7,0,0,6,144,869,closed-lemma,lemma-B-passover,
120,5,7,0,0,7,145,870,closed-lemma,lemma-B-passover,
120,5,7,0,0,8,146,871,closed-lemma,lemma-B-passover,
120,6,7,0,0,5,144,869,closed-lemma,lemma-B-passover,
120,6,7,0,0,6,145,870,closed-lemma,lemma-B-passover,
120,6,7,0,0,7,146,871,closed-lemma,lemma-B-passover,
120,7,7,0,0,4,144,869,closed-lemma,lemma-B-passover,
120,7,7,0,0,5,145,870,closed-lemma,lemma-B-passover,
120,7,7,0,0,6,146,871,closed-lemma,lemma-B-passover,
120,8,7,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,8,7,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,8,7,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,9,7,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,9,7,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,9,7,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,10,7,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,10,7,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,10,7,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,11,7,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,11,7,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,11,7,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,12,7,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,12,7,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,13,7,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,8,0,0,9,144,869,closed-lemma,lemma-B-passover,
120,0,8,0,0,10,145,870,closed-lemma,lemma-B-passover,
120,0,8,0,0,11,146,871,closed-lemma,lemma-B-passover,
120,1,8,0,0,8,144,869,closed-lemma,lemma-B-passover,
120,1,8,0,0,9,145,870,closed-lemma,lemma-B-passover,
120,1,8,0,0,10,146,871,closed-lemma,lemma-B-passover,
120,2,8,0,0,7,144,869,closed-lemma,lemma-B-passover,
120,2,8,0,0,8,145,870,closed-lemma,lemma-B-passover,
120,2,8,0,0,9,146,871,closed-lemma,lemma-B-passover,
120,3,8,0,0,6,144,869,closed-lemma,lemma-B-passover,
120,3,8,0,0,7,145,870,closed-lemma,lemma-B-passover,
120,3,8,0,0,8,146,871,closed-lemma,lemma-B-passover,
120,4,8,0,0,5,144,869,closed-lemma,lemma-B-passover,
120,4,8,0,0,6,145,870,closed-lemma,lemma-B-passover,
120,4,8,0,0,7,146,871,closed-lemma,lemma-B-passover,
120,5,8,0,0,4,144,869,closed-lemma,lemma-B-passover,
120,5,8,0,0,5,145,870,closed-lemma,lemma-B-passover,
120,5,8,0,0,6,146,871,closed-lemma,lemma-B-passover,
120,6,8,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,6,8,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,6,8,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,7,8,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,7,8,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,7,8,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,8,8,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,8,8,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,8,8,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,9,8,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,9,8,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,9,8,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,10,8,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,10,8,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,11,8,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,9,0,0,7,144,869,closed-lemma,lemma-B-passover,
120,0,9,0,0,8,145,870,closed-lemma,lemma-B-passover,
120,0,9,0,0,9,146,871,closed-lemma,lemma-B-passover,
120,1,9,0,0,6,144,869,closed-lemma,lemma-B-passover,
120,1,9,0,0,7,145,870,closed-lemma,lemma-B-passover,
120,1,9,0,0,8,146,871,closed-lemma,lemma-B-passover,
120,2,9,0,0,5,144,869,closed-lemma,lemma-B-passover,
120,2,9,0,0,6,145,870,closed-lemma,lemma-B-passover,
120,2,9,0,0,7,146,871,closed-lemma,lemma-B-passover,
120,3,9,0,0,4,144,869,closed-lemma,lemma-B-passover,
120,3,9,0,0,5,145,870,closed-lemma,lemma-B-passover,
120,3,9,0,0,6,146,871,closed-lemma,lemma-B-passover,
120,4,9,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,4,9,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,4,9,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,5,9,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,5,9,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,5,9,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,6,9,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,6,9,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,6,9,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,7,9,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,7,9,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,7,9,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,8,9,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,8,9,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,9,9,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,10,0,0,5,144,869,closed-lemma,lemma-B-passover,
120,0,10,0,0,6,145,870,closed-lemma,lemma-B-passover,
120,0,10,0,0,7,146,871,closed-lemma,lemma-B-passover,
120,1,10,0,0,4,144,869,closed-lemma,lemma-B-passover,
120,1,10,0,0,5,145,870,closed-lemma,lemma-B-passover,
120,1,10,0,0,6,146,871,closed-lemma,lemma-B-passover,
120,2,10,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,2,10,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,2,10,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,3,10,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,3,10,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,3,10,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,4,10,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,4,10,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,4,10,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,5,10,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,5,10,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,5,10,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,6,10,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,6,10,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,7,10,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,11,0,0,3,144,869,closed-lemma,lemma-B-passover,
120,0,11,0,0,4,145,870,closed-lemma,lemma-B-passover,
120,0,11,0,0,5,146,871,closed-lemma,lemma-B-passover,
120,1,11,0,0,2,144,869,closed-lemma,lemma-B-passover,
120,1,11,0,0,3,145,870,closed-lemma,lemma-B-passover,
120,1,11,0,0,4,146,871,closed-lemma,lemma-B-passover,
120,2,11,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,2,11,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,2,11,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,3,11,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,3,11,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,3,11,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,4,11,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,4,11,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,5,11,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,12,0,0,1,144,869,closed-lemma,lemma-B-passover,
120,0,12,0,0,2,145,870,closed-lemma,lemma-B-passover,
120,0,12,0,0,3,146,871,closed-lemma,lemma-B-passover,
120,1,12,0,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,1,12,0,0,1,145,870,closed-lemma,lemma-B-passover,
120,1,12,0,0,2,146,871,closed-lemma,lemma-B-passover,
120,2,12,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,2,12,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,3,12,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,13,0,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,13,0,0,1,146,871,closed-lemma,lemma-B-passover,
120,1,13,0,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,0,1,0,22,144,869,closed-lemma,lemma-B-passover,
120,0,0,1,0,23,145,870,closed-lemma,lemma-B-passover,
120,0,0,1,0,24,146,871,closed-lemma,lemma-B-passover,
120,1,0,1,0,21,144,869,closed-lemma,lemma-B-passover,
120,1,0,1,0,22,145,870,closed-lemma,lemma-B-passover,
120,1,0,1,0,23,146,871,closed-lemma,lemma-B-passover,
120,2,0,1,0,20,144,869,closed-lemma,lemma-B-passover,
120,2,0,1,0,21,145,870,closed-lemma,lemma-B-passover,
120,2,0,1,0,22,146,871,closed-lemma,lemma-B-passover,
120,3,0,1,0,19,144,869,closed-lemma,lemma-B-passover,
120,3,0,1,0,20,145,870,closed-lemma,lemma-B-passover,
120,3,0,1,0,21,146,871,closed-lemma,lemma-B-passover,
120,4,0,1,0,18,144,869,closed-lemma,lemma-B-passover,
120,4,0,1,0,19,145,870,closed-lemma,lemma-B-passover,
120,4,0,1,0,20,146,871,closed-lemma,lemma-B-passover,
120,5,0,1,0,17,144,869,closed-lemma,lemma-B-passover,
120,5,0,1,0,18,145,870,closed-lemma,lemma-B-passover,
120,5,0,1,0,19,146,871,closed-lemma,lemma-B-passover,
120,6,0,1,0,16,144,869,closed-lemma,lemma-B-passover,
120,6,0,1,0,17,145,870,closed-lemma,lemma-B-passover,
120,6,0,1,0,18,146,871,closed-lemma,lemma-B-passover,
120,7,0,1,0,15,144,869,closed-lemma,lemma-B-passover,
120,7,0,1,0,16,145,870,closed-lemma,lemma-B-passover,
120,7,0,1,0,17,146,871,closed-lemma,lemma-B-passover,
120,8,0,1,0,14,144,869,closed-lemma,lemma-B-passover,
120,8,0,1,0,15,145,870,closed-lemma,lemma-B-passover,
120,8,0,1,0,16,146,871,closed-lemma,lemma-B-passover,
120,9,0,1,0,13,144,869,closed-lemma,lemma-B-passover,
120,9,0,1,0,14,145,870,closed-lemma,lemma-B-passover,
120,9,0,1,0,15,146,871,closed-lemma,lemma-B-passover,
120,10,0,1,0,12,144,869,closed-lemma,lemma-B-passover,
120,10,0,1,0,13,145,870,closed-lemma,lemma-B-passover,
120,10,0,1,0,14,146,871,closed-lemma,lemma-B-passover,
120,11,0,1,0,11,144,869,closed-lemma,lemma-B-passover,
120,11,0,1,0,12,145,870,closed-lemma,lemma-B-passover,
120,11,0,1,0,13,146,871,closed-lemma,lemma-B-passover,
120,12,0,1,0,10,144,869,closed-lemma,lemma-B-passover,
120,12,0,1,0,11,145,870,closed-lemma,lemma-B-passover,
120,12,0,1,0,12,146,871,closed-lemma,lemma-B-passover,
120,13,0,1,0,9,144,869,closed-lemma,lemma-B-passover,
120,13,0,1,0,10,145,870,closed-lemma,lemma-B-passover,
120,13,0,1,0,11,146,871,closed-lemma,lemma-B-passover,
120,14,0,1,0,8,144,869,closed-lemma,lemma-B-passover,
120,14,0,1,0,9,145,870,closed-lemma,lemma-B-passover,
120,14,0,1,0,10,146,871,closed-lemma,lemma-B-passover,
120,15,0,1,0,7,144,869,closed-lemma,lemma-B-passover,
120,15,0,1,0,8,145,870,closed-lemma,lemma-B-passover,
120,15,0,1,0,9,146,871,closed-lemma,lemma-B-passover,
120,16,0,1,0,6,144,869,closed-lemma,lemma-B-passover,
120,16,0,1,0,7,145,870,closed-lemma,lemma-B-passover,
120,16,0,1,0,8,146,871,closed-lemma,lemma-B-passover,
120,17,0,1,0,5,144,869,closed-lemma,lemma-B-passover,
120,17,0,1,0,6,145,870,closed-lemma,lemma-B-passover,
120,17,0,1,0,7,146,871,closed-lemma,lemma-B-passover,
120,18,0,1,0,4,144,869,closed-lemma,lemma-B-passover,
120,18,0,1,0,5,145,870,closed-lemma,lemma-B-passover,
120,18,0,1,0,6,146,871,closed-lemma,lemma-B-passover,
120,19,0,1,0,3,144,869,closed-lemma,lemma-B-passover,
120,19,0,1,0,4,145,870,closed-lemma,lemma-B-passover,
120,19,0,1,0,5,146,871,closed-lemma,lemma-B-passover,
120,20,0,1,0,2,144,869,closed-lemma,lemma-B-passover,
120,20,0,1,0,3,145,870,closed-lemma,lemma-B-passover,
120,20,0,1,0,4,146,871,closed-lemma,lemma-B-passover,
120,21,0,1,0,1,144,869,closed-lemma,lemma-B-passover,
120,21,0,1,0,2,145,870,closed-lemma,lemma-B-passover,
120,21,0,1,0,3,146,871,closed-lemma,lemma-B-passover,
120,22,0,1,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,22,0,1,0,1,145,870,closed-lemma,lemma-B-passover,
120,22,0,1,0,2,146,871,closed-lemma,lemma-B-passover,
120,23,0,1,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,23,0,1,0,1,146,871,closed-lemma,lemma-B-passover,
120,24,0,1,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,1,1,0,20,144,869,closed-lemma,lemma-B-passover,
120,0,1,1,0,21,145,870,closed-lemma,lemma-B-passover,
120,0,1,1,0,22,146,871,closed-lemma,lemma-B-passover,
120,1,1,1,0,19,144,869,closed-lemma,lemma-B-passover,
120,1,1,1,0,20,145,870,closed-lemma,lemma-B-passover,
120,1,1,1,0,21,146,871,closed-lemma,lemma-B-passover,
120,2,1,1,0,18,144,869,closed-lemma,lemma-B-passover,
120,2,1,1,0,19,145,870,closed-lemma,lemma-B-passover,
120,2,1,1,0,20,146,871,closed-lemma,lemma-B-passover,
120,3,1,1,0,17,144,869,closed-lemma,lemma-B-passover,
120,3,1,1,0,18,145,870,closed-lemma,lemma-B-passover,
120,3,1,1,0,19,146,871,closed-lemma,lemma-B-passover,
120,4,1,1,0,16,144,869,closed-lemma,lemma-B-passover,
120,4,1,1,0,17,145,870,closed-lemma,lemma-B-passover,
120,4,1,1,0,18,146,871,closed-lemma,lemma-B-passover,
120,5,1,1,0,15,144,869,closed-lemma,lemma-B-passover,
120,5,1,1,0,16,145,870,closed-lemma,lemma-B-passover,
120,5,1,1,0,17,146,871,closed-lemma,lemma-B-passover,
120,6,1,1,0,14,144,869,closed-lemma,lemma-B-passover,
120,6,1,1,0,15,145,870,closed-lemma,lemma-B-passover,
120,6,1,1,0,16,146,871,closed-lemma,lemma-B-passover,
120,7,1,1,0,13,144,869,closed-lemma,lemma-B-passover,
120,7,1,1,0,14,145,870,closed-lemma,lemma-B-passover,
120,7,1,1,0,15,146,871,closed-lemma,lemma-B-passover,
120,8,1,1,0,12,144,869,closed-lemma,lemma-B-passover,
120,8,1,1,0,13,145,870,closed-lemma,lemma-B-passover,
120,8,1,1,0,14,146,871,closed-lemma,lemma-B-passover,
120,9,1,1,0,11,144,869,closed-lemma,lemma-B-passover,
120,9,1,1,0,12,145,870,closed-lemma,lemma-B-passover,
120,9,1,1,0,13,146,871,closed-lemma,lemma-B-passover,
120,10,1,1,0,10,144,869,closed-lemma,lemma-B-passover,
120,10,1,1,0,11,145,870,closed-lemma,lemma-B-passover,
120,10,1,1,0,12,146,871,closed-lemma,lemma-B-passover,
120,11,1,1,0,9,144,869,closed-lemma,lemma-B-passover,
120,11,1,1,0,10,145,870,closed-lemma,lemma-B-passover,
120,11,1,1,0,11,146,871,closed-lemma,lemma-B-passover,
120,12,1,1,0,8,144,869,closed-lemma,lemma-B-passover,
120,12,1,1,0,9,145,870,closed-lemma,lemma-B-passover,
120,12,1,1,0,10,146,871,closed-lemma,lemma-B-passover,
120,13,1,1,0,7,144,869,closed-lemma,lemma-B-passover,
120,13,1,1,0,8,145,870,closed-lemma,lemma-B-passover,
120,13,1,1,0,9,146,871,closed-lemma,lemma-B-passover,
120,14,1,1,0,6,144,869,closed-lemma,lemma-B-passover,
120,14,1,1,0,7,145,870,closed-lemma,lemma-B-passover,
120,14,1,1,0,8,146,871,closed-lemma,lemma-B-passover,
120,15,1,1,0,5,144,869,closed-lemma,lemma-B-passover,
120,15,1,1,0,6,145,870,closed-lemma,lemma-B-passover,
120,15,1,1,0,7,146,871,closed-lemma,lemma-B-passover,
120,16,1,1,0,4,144,869,closed-lemma,lemma-B-passover,
120,16,1,1,0,5,145,870,closed-lemma,lemma-B-passover,
120,16,1,1,0,6,146,871,closed-lemma,lemma-B-passover,
120,17,1,1,0,3,144,869,closed-lemma,lemma-B-passover,
120,17,1,1,0,4,145,870,closed-lemma,lemma-B-passover,
120,17,1,1,0,5,146,871,closed-lemma,lemma-B-passover,
120,18,1,1,0,2,144,869,closed-lemma,lemma-B-passover,
120,18,1,1,0,3,145,870,closed-lemma,lemma-B-passover,
120,18,1,1,0,4,146,871,closed-lemma,lemma-B-passover,
120,19,1,1,0,1,144,869,closed-lemma,lemma-B-passover,
120,19,1,1,0,2,145,870,closed-lemma,lemma-B-passover,
120,19,1,1,0,3,146,871,closed-lemma,lemma-B-passover,
120,20,1,1,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,20,1,1,0,1,145,870,closed-lemma,lemma-B-passover,
120,20,1,1,0,2,146,871,closed-lemma,lemma-B-passover,
120,21,1,1,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,21,1,1,0,1,146,871,closed-lemma,lemma-B-passover,
120,22,1,1,0,0,146,871,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,0,2,1,0,18,144,869,closed-lemma,lemma-B-passover,
120,0,2,1,0,19,145,870,closed-lemma,lemma-B-passover,
120,0,2,1,0,20,146,871,closed-lemma,lemma-B-passover,
120,1,2,1,0,17,144,869,closed-lemma,lemma-B-passover,
120,1,2,1,0,18,145,870,closed-lemma,lemma-B-passover,
120,1,2,1,0,19,146,871,closed-lemma,lemma-B-passover,
120,2,2,1,0,16,144,869,closed-lemma,lemma-B-passover,
120,2,2,1,0,17,145,870,closed-lemma,lemma-B-passover,
120,2,2,1,0,18,146,871,closed-lemma,lemma-B-passover,
120,3,2,1,0,15,144,869,closed-lemma,lemma-B-passover,
120,3,2,1,0,16,145,870,closed-lemma,lemma-B-passover,
120,3,2,1,0,17,146,871,closed-lemma,lemma-B-passover,
120,4,2,1,0,14,144,869,closed-lemma,lemma-B-passover,
120,4,2,1,0,15,145,870,closed-lemma,lemma-B-passover,
120,4,2,1,0,16,146,871,closed-lemma,lemma-B-passover,
120,5,2,1,0,13,144,869,closed-lemma,lemma-B-passover,
120,5,2,1,0,14,145,870,closed-lemma,lemma-B-passover,
120,5,2,1,0,15,146,871,closed-lemma,lemma-B-passover,
120,6,2,1,0,12,144,869,closed-lemma,lemma-B-passover,
120,6,2,1,0,13,145,870,closed-lemma,lemma-B-passover,
120,6,2,1,0,14,146,871,closed-lemma,lemma-B-passover,
120,7,2,1,0,11,144,869,closed-lemma,lemma-B-passover,
120,7,2,1,0,12,145,870,closed-lemma,lemma-B-passover,
120,7,2,1,0,13,146,871,closed-lemma,lemma-B-passover,
120,8,2,1,0,10,144,869,closed-lemma,lemma-B-passover,
120,8,2,1,0,11,145,870,closed-lemma,lemma-B-passover,
120,8,2,1,0,12,146,871,closed-lemma,lemma-B-passover,
120,9,2,1,0,9,144,869,closed-lemma,lemma-B-passover,
120,9,2,1,0,10,145,870,closed-lemma,lemma-B-passover,
120,9,2,1,0,11,146,871,closed-lemma,lemma-B-passover,
120,10,2,1,0,8,144,869,closed-lemma,lemma-B-passover,
120,10,2,1,0,9,145,870,closed-lemma,lemma-B-passover,
120,10,2,1,0,10,146,871,closed-lemma,lemma-B-passover,
120,11,2,1,0,7,144,869,closed-lemma,lemma-B-passover,
120,11,2,1,0,8,145,870,closed-lemma,lemma-B-passover,
120,11,2,1,0,9,146,871,closed-lemma,lemma-B-passover,
120,12,2,1,0,6,144,869,closed-lemma,lemma-B-passover,
120,12,2,1,0,7,145,870,closed-lemma,lemma-B-passover,
120,12,2,1,0,8,146,871,closed-lemma,lemma-B-passover,
120,13,2,1,0,5,144,869,closed-lemma,lemma-B-passover,
120,13,2,1,0,6,145,870,closed-lemma,lemma-B-passover,
120,13,2,1,0,7,146,871,closed-lemma,lemma-B-passover,
120,14,2,1,0,4,144,869,closed-lemma,lemma-B-passover,
120,14,2,1,0,5,145,870,closed-lemma,lemma-B-passover,
120,14,2,1,0,6,146,871,closed-lemma,lemma-B-passover,
120,15,2,1,0,3,144,869,closed-lemma,lemma-B-passover,
120,15,2,1,0,4,145,870,closed-lemma,lemma-B-passover,
120,15,2,1,0,5,146,871,closed-lemma,lemma-B-passover,
120,16,2,1,0,2,144,869,closed-lemma,lemma-B-passover,
120,16,2,1,0,3,145,870,closed-lemma,lemma-B-passover,
120,16,2,1,0,4,146,871,closed-lemma,lemma-B-passover,
120,17,2,1,0,1,144,869,closed-lemma,lemma-B-passover,
120,17,2,1,0,2,145,870,closed-lemma,lemma-B-passover,
120,17,2,1,0,3,146,871,closed-lemma,lemma-B-passover,
120,18,2,1,0,0,144,869,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
120,18,2,1,0,1,145,870,closed-lemma,lemma-B-passover,
120,18,2,1,0,2,146,871,closed-lemma,lemma-B-passover,
120,19,2,1,0,0,145,870,open,,s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
