n	source_class	target_class	rule
7	5906.lswap-469763027c57.txt	5906.lswap-25804d565b10.txt	fe22f3e91d6f
7	5906.lswap-469763027c57.txt	5906.lswap-2fb529601be6.txt	08228ec67eb6
7	5906.lswap-469763027c57.txt	5906.lswap-2fb529601be6.txt	13a2ca857332
7	5906.lswap-469763027c57.txt	5906.lswap-423441640591.txt	427e8cc7a808
7	5906.lswap-469763027c57.txt	5906.lswap-423441640591.txt	803ec382c593
7	5906.lswap-469763027c57.txt	5906.lswap-423441640591.txt	f5542aa46bd8
7	5906.lswap-469763027c57.txt	5906.lswap-73851215f718.txt	4728d8e5f3d2
7	5906.lswap-469763027c57.txt	5906.lswap-73851215f718.txt	5cd553a8321b
7	5906.lswap-469763027c57.txt	5906.lswap-821102adfff8.txt	4728d8e5f3d2
7	5906.lswap-469763027c57.txt	5906.lswap-df71274e07be.txt	92cca1ec54bb
7	5906.lswap-469763027c57.txt	5906.up-23ca8a9bcc81.txt	5166d6e62e75
7	5906.lswap-469763027c57.txt	5906.up-23ca8a9bcc81.txt	e3da64e6da9b
7	5906.lswap-469763027c57.txt	5906.up-aed220b1ebc4.txt	67eacd157bbc
7	5906.lswap-469763027c57.txt	5906.up-aed220b1ebc4.txt	90d033b7ddbf
7	5906.lswap-49fac07a5323.txt	5906.lswap-25804d565b10.txt	d3143f1b84ab
7	5906.lswap-4a581202d46c.txt	5906.lswap-68a263f18066.txt	b9d178e37207
7	5906.lswap-4a581202d46c.txt	5906.lswap-f8f86258580e.txt	a97d1120a6ed
7	5906.lswap-4a581202d46c.txt	5906.up-02d771908307.txt	06cbb44e483f
7	5906.lswap-4a581202d46c.txt	5906.up-e132c7a7c340.txt	eb92f835e1a8
7	5906.lswap-5228890279ca.txt	5906.lswap-1e70957354f1.txt	b71368c91055
7	5906.lswap-5228890279ca.txt	5906.lswap-2fb529601be6.txt	e50393a8ba1d
7	5906.lswap-5228890279ca.txt	5906.lswap-3c791ffa671d.txt	55ebb8b168a5
7	5906.lswap-5228890279ca.txt	5906.lswap-3c791ffa671d.txt	5c5648cddbd6
7	5906.lswap-5228890279ca.txt	5906.lswap-73851215f718.txt	fd3d2036ee73
7	5906.lswap-5228890279ca.txt	5906.lswap-821102adfff8.txt	f08b1ddb7e4d
7	5906.lswap-5228890279ca.txt	5906.up-7c111e182316.txt	99fff9a726b2
7	5906.lswap-5228890279ca.txt	5906.up-b2d6bec1e3bd.txt	a1764f88e216
7	5906.lswap-52e683fb05d3.txt	5906.lswap-025c4805fc39.txt	956664d3c1bd
7	5906.lswap-52e683fb05d3.txt	5906.lswap-3c791ffa671d.txt	1fdef8fb9a0a
7	5906.lswap-52e683fb05d3.txt	5906.lswap-3c791ffa671d.txt	435e181a3f3c
7	5906.lswap-52e683fb05d3.txt	5906.lswap-73851215f718.txt	41dfe21e6c1c
7	5906.lswap-52e683fb05d3.txt	5906.up-7c111e182316.txt	4428d2ecf001
7	5906.lswap-52e683fb05d3.txt	5906.up-b2d6bec1e3bd.txt	d4cb09a1314f
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-1e70957354f1.txt	0f1e40b2bfba
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-2fb529601be6.txt	918cf6abec0b
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-423441640591.txt	9c07b36d20b9
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-423441640591.txt	b742e93fcefe
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-73851215f718.txt	c1f9c93a5c27
7	5906.lswap-52f45c5e8e22.txt	5906.lswap-821102adfff8.txt	ae30533f923a
7	5906.lswap-52f45c5e8e22.txt	5906.up-23ca8a9bcc81.txt	e05f876a6f8d
7	5906.lswap-52f45c5e8e22.txt	5906.up-aed220b1ebc4.txt	de447a54d5c6
7	5906.lswap-5764c730eaee.txt	5906.lswap-1e70957354f1.txt	d07ef10057cc
7	5906.lswap-5764c730eaee.txt	5906.lswap-2fb529601be6.txt	0cf38a094cfc
7	5906.lswap-5764c730eaee.txt	5906.lswap-423441640591.txt	182cf9bee74c
7	5906.lswap-5764c730eaee.txt	5906.lswap-423441640591.txt	fd3d2036ee73
7	5906.lswap-5764c730eaee.txt	5906.lswap-73851215f718.txt	55ebb8b168a5
7	5906.lswap-5764c730eaee.txt	5906.lswap-821102adfff8.txt	698dcf70c661
7	5906.lswap-5764c730eaee.txt	5906.up-23ca8a9bcc81.txt	96c7e62b0db1
7	5906.lswap-5764c730eaee.txt	5906.up-aed220b1ebc4.txt	ebdcc2d4d36c
7	5906.lswap-5808edca979d.txt	5906.lswap-3baeeea281f2.txt	a20827665556
7	5906.lswap-5808edca979d.txt	5906.lswap-62d959eb4e73.txt	f84b983d9afb
7	5906.lswap-5a55d1641a86.txt	5906.lswap-1e70957354f1.txt	3830c1bb282a
7	5906.lswap-5a55d1641a86.txt	5906.lswap-2fb529601be6.txt	e6d89f3f0d4c
